0,-30,-120,-90,2010,448.45143005720251494
30,0,150,180,2010,410.74767975522757978
-60,-90,-60,-30,2010,401.09499426511843012
30,0,-60,-30,2010,400.89539682539663091
60,30,150,180,2010,395.73076369394590301
30,0,-90,-60,2010,395.41964348129960171
60,30,120,150,2010,390.11569926873852409
0,-30,-150,-120,2010,388.90621800662506757
30,0,-120,-90,2010,386.77858002406748028
0,-30,-180,-150,2010,380.24474576271137493
